,AIN,TOC Status,confirmTOC,notes,include,Address,cp_casenum,full_approvetime,minus_holddays,zc_floorarea,total_units,aff_units,mr_units,pct_aff,Council District,TOC Dist,ZIPCODE,LV 2012,LV2020,LV 2015,SPA DUMMY,REDEV DUMMY,GEOID,MedianHouseholdIncome16,PerOO16,PerSingFam16,Median HomeValue16,MedianGrossRent16,TOC Dummy,DISC Dummy,cp_filing,cp_complet,cp_approva,permit_num,ladbs_subm,ladbs_perm
252,5180002013,Non-TOC Disc,,,1,2423 E 1ST ST,DIR-2019-6484-TOC,445,445,27463,29,0,29,0,14,-2559.34084,90033,1048600,3540200,2193300,0,1,6037204200,28203,10.34858388,52.0854527,296400,930,0,1,10/31/2019,11/22/2019,2/21/2020,17010-10000-00055,1/12/2017,4/2/2018
253,5180008011,TOC BR,1,,1,325 N FICKETT ST,,322,322,13964,22,21,1,0.954545455,14,-1357.871204,90033,1048600,3540200,2193300,0,0,6037204200,28203,10.34858388,52.0854527,296400,930,1,0,#N/A,#N/A,#N/A,19010-10000-00794,2/25/2019,1/13/2020
254,5202001011,Non-TOC Disc,,,1,2201 E TROJAN WAY,CPC-2018-898-ZAD-SPR,354,354,102757,95,0,95,0,14,-3309.738412,90033,1048600,3540200,2193300,0,1,6037203300,31118,15.35087719,37.06140351,370600,1043,0,0,2/15/2018,#N/A,10/17/2018,18010-10000-03411,2018-07-05,2019-02-04
255,5214001002,Non-TOC Disc,,,1,4208 E HUNTINGTON DR,CPC-2017-507-CU-DB-ZV,821,566,74940,85,83,2,0.976470588,14,-781.9081441,90032,1362200,3696200,2470800,0,0,6037199110,52708,54.92371706,85.04551365,356900,1171,0,1,2/8/2017,12/1/2017,4/23/2018,18010-10000-02712,6/28/2018,5/10/2019
256,5312008017,Non-TOC BR,,,1,5933 N MONTEREY ROAD,,251,251,22273,13,0,13,0,14,116.6677017,90042,2173400,5109500,3580800,0,0,6037183702,52077,52.19012116,58.63277826,415300,1340,0,0,#N/A,#N/A,#N/A,18010-10000-01253,3/21/2018,11/27/2018
257,5401013010,TOC DISC,1,,1,505 N SILVER LAKE BLVD,DIR-2017-804-TOC,1207,910,55762,55,5,50,0.090909091,13,-370.4933464,90026,2862800,6429700,4288600,0,0,6037195802,42991,17.32620321,40.80808081,617200,1101,1,1,2/28/2017,10/2/2017,11/20/2018,16010-10000-04182,9/16/2016,1/6/2020
258,5402008025,Non-TOC BR,,,1,2828 W LONDON ST,,594,594,15568,16,0,16,0,13,-1394.67641,90026,2862800,6429700,4288600,0,0,6037195802,42991,17.32620321,40.80808081,617200,1101,0,0,#N/A,#N/A,#N/A,18010-20000-02214,5/15/2018,12/30/2019
259,5404004013,TOC DISC,1,,1,916 N ALVARADO ST,DIR-2018-7374-TOC,410,410,11559,27,3,24,0.111111111,13,-3904.553842,90026,2862800,6429700,4288600,0,0,6037195720,41875,16.58986175,31.99152542,510400,1017,1,1,12/13/2018,2/20/2019,5/21/2019,18010-20000-03353,6/29/2018,8/13/2019
260,5404008010,Non-TOC Disc,,,1,706 N ALVARADO ST,DIR-2015-3518-DB,1124,1000,22721,34,4,30,0.117647059,13,-4556.838924,90026,2862800,6429700,4288600,0,0,6037195720,41875,16.58986175,31.99152542,510400,1017,0,1,9/25/2015,2/17/2016,6/10/2016,17010-20000-04059,10/19/2017,10/23/2018
261,5404018010,Non-TOC Disc,,,1,1111 N ECHO PARK AVE,DIR-2017-1824-CDO,728,728,12454,11,0,11,0,1,-2677.083809,90026,2862800,6429700,4288600,0,0,6037197500,61532,19.73766396,36.51452282,834400,1386,0,1,5/8/2017,10/19/2017,10/20/2017,16010-20000-06449,12/30/2016,12/28/2018
262,5406014035,Non-TOC Disc,,,1,1301 W SUNSET BLVD,DIR-2016-2423-DB,649,577,32515,45,4,41,0.088888889,1,-527.2535709,90026,2862800,6429700,4288600,0,0,6037197700,31110,15.57951482,19.65376782,409700,1119,0,1,7/8/2016,10/20/2016,1/9/2017,16010-10000-04855,10/19/2016,4/18/2018
263,5407007001,Non-TOC Disc,,,1,708 S NEW DEPOT ST,DIR-2017-2462-DB,776,776,25668,33,3,30,0.090909091,1,-1985.253885,90012,,,,0,1,6037207103,23603,6.088992974,8.803611738,470000,941,0,1,6/20/2017,8/25/2017,9/22/2017,18010-10000-00498,2/8/2018,8/5/2019
264,5407007007,Non-TOC Disc,,,1,849 N BUNKER HILL AVE,DIR-2016-571-DB,718,619,32375,37,2,35,0.054054054,1,-2152.109997,90012,,,,0,1,6037207103,23603,6.088992974,8.803611738,470000,941,0,1,2/22/2016,7/7/2016,9/8/2016,16010-10000-03531,8/11/2016,2/9/2018
265,5419009021,Non-TOC BR,,,1,1605 W GRAFTON ST,,758,758,20986,35,0,35,0,13,-1515.225809,90026,2862800,6429700,4288600,0,0,6037197420,45893,31.63035312,52.80898876,598700,1111,0,0,#N/A,#N/A,#N/A,16010-10000-04687,10/12/2016,11/9/2018
266,5420022023,Non-TOC Disc,,,0,1901 N ECHO PARK AVE,ENV-2010-111-MND,3018,3018,11546,13,0,13,0,13,772.7358945,90026,2862800,6429700,4288600,0,0,6037197410,92132,49.88009592,75.31003382,669000,1672,0,1,1/13/2010,2/3/2010,7/28/2010,17010-30000-03242,8/23/2017,4/19/2018
267,5423005003,Non-TOC Disc,,,1,1750 N GLENDALE BLVD,CPC-2015-3674-DB-SPR-ZAI,995,995,61266,70,8,62,0.114285714,13,-206.2582571,90026,2862800,6429700,4288600,0,0,6037197420,45893,31.63035312,52.80898876,598700,1111,0,1,10/8/2015,11/3/2015,6/10/2016,16010-10000-05634,12/21/2016,6/29/2018
268,5434017005,Non-TOC Disc,,,1,3160 W RIVERSIDE DR,DIR-2016-1106-CLQ,817,817,61963,65,0,65,0,4,1999.586707,90027,3676900,8415400,5715900,0,0,6037188201,65264,18.4309511,21.44970414,727400,1525,0,1,3/31/2016,4/20/2016,8/30/2016,16010-10000-02827,6/29/2016,6/26/2018
269,5442010027,Non-TOC Disc,,,1,1901 W BLAKE AVE,CPC-2017-2406-DB,677,677,50612,52,5,47,0.096153846,13,6508.434635,90039,3094300,6657000,4537700,0,0,6037187200,45066,37.3167982,71.36612022,547700,1184,0,1,6/15/2017,7/18/2017,6/6/2018,17010-10000-01880,6/1/2017,4/9/2019
270,5447014032,Non-TOC Disc,,,1,2020 N BARRANCA ST,APCE-2018-5867-SPE,518,308,114536,95,5,90,0.052631579,1,-851.3994896,90031,1445900,4059800,2753400,1,0,6037199000,44215,30.07836046,31.5729699,372400,1034,1,1,10/9/2018,5/8/2019,8/12/2019,18010-10000-05982,12/12/2018,3/10/2020
271,5471015005,Non-TOC Disc,,,1,767 N AVENUE 50,DIR-2017-2783-SPP,1083,1083,23031.6,17,0,17,0,1,1077.878774,90042,2173400,5109500,3580800,0,0,6037185100,70521,50.33348155,69.62240136,594600,1128,0,1,7/14/2017,9/21/2017,7/20/2018,16010-20000-06435,12/30/2016,12/18/2019
272,5473024021,Non-TOC Disc,,,1,3815 W AVENUE 43,DIR-2017-2272-CDO,281,281,24443,28,0,28,0,14,3909.376011,90041,1793400,4282400,2856600,0,0,6037186202,62697,46.92202462,52.61096606,440300,1158,0,1,6/8/2017,7/18/2017,10/13/2017,17010-20000-01509,4/19/2017,1/25/2018
273,5493004005,Non-TOC BR,,,1,6417 N FIGUEROA ST,,265,265,21017,21,2,19,0.095238095,14,-1989.88354,90042,2173400,5109500,3580800,0,0,6037183220,51667,47.23154362,71.86468647,435200,1167,0,0,#N/A,#N/A,#N/A,17010-10000-01480,4/18/2017,1/8/2018
274,5501004006,Non-TOC Disc,,,1,235 N HOOVER ST,DIR-2015-3939-DB-SPP-DI-SPR,1603,947,261524,221,19,202,0.085972851,13,-3605.348979,90004,3657400,7465700,5780300,0,0,6037211121,45372,5.245153934,10.27466938,704500,1295,0,1,10/28/2015,10/31/2017,3/23/2018,17010-10000-03074,8/18/2017,3/18/2020
275,5503018008,Non-TOC Disc,,,1,4170 W 5TH ST,DIR-2017-181-DB,533,533,20041,28,4,24,0.142857143,10,299.118479,90008,1333600,3898800,2466000,1,0,6037234000,52231,65.6124498,80.51575931,400500,990,0,1,1/17/2017,2/17/2017,5/3/2017,16010-10000-05470,12/8/2016,5/25/2018
276,5503020026,Non-TOC Disc,,,1,510 S OXFORD AVE,DIR-2017-2442-SPR,1034,1003,122280,89,0,89,0,10,-3335.421855,90020,2760100,8340400,5445500,0,1,6037211802,37045,9.923319802,0.289975145,514700,1124,0,1,6/19/2017,7/14/2017,11/9/2017,15010-10000-03689,10/30/2015,8/29/2018
277,5503023009,TOC DISC,1,,1,3920 W 5TH ST,DIR-2018-5859-TOC,727,727,26874,40,4,36,0.1,10,-4494.086735,90020,2760100,8340400,5445500,0,1,6037211802,37045,9.923319802,0.289975145,514700,1124,1,1,10/9/2018,11/6/2018,1/31/2019,18010-10000-00054,1/5/2018,1/2/2020
278,5504019023,Non-TOC BR,,,1,527 S WILTON PL,,748,748,9663,14,0,14,0,4,-1903.823303,90020,2760100,8340400,5445500,0,0,6037211701,62586,26.31118881,23.290938,2000001,1643,0,0,#N/A,#N/A,#N/A,16010-20000-01660,4/22/2016,5/10/2018
279,5518002012,Non-TOC BR,,,1,161 S NORMANDIE AVE,,113,113,10697,13,0,13,0,13,-4934.389711,90004,3657400,7465700,5780300,0,1,6037211420,37614,17.42133538,26.40569395,614000,1010,0,0,#N/A,#N/A,#N/A,17010-20000-03642,9/21/2017,1/12/2018
280,5520024009,Non-TOC Disc,,,1,338 N MARIPOSA AVE,DIR-2014-4909-DB,1449,1171,16100,14,1,13,0.071428571,13,-5161.105473,90004,3657400,7465700,5780300,0,0,6037192620,31571,3.9408867,8.413284133,629300,1037,0,1,12/30/2014,1/30/2015,1/28/2016,16010-20000-01155,3/23/2016,12/18/2018
281,5521003051,TOC DISC,1,,1,660 N OXFORD AVE,DIR-2018-4508-TOC,1397,1280,49948,37,5,32,0.135135135,13,-3574.576402,90004,3657400,7465700,5780300,0,1,6037192510,45792,15.1642797,29.97639654,503200,1225,1,1,3/31/2016,4/20/2016,2/8/2019,19010-10000-01602,4/17/2019,1/27/2020
282,5521004001,Non-TOC Disc,,,1,4864 W MELROSE AVE,DIR-2016-4043-DB,576,534,37944,51,6,45,0.117647059,13,-4185.368414,90029,3178700,7297200,5043100,0,0,6037192510,45792,15.1642797,29.97639654,503200,1225,0,1,10/25/2016,1/20/2017,5/8/2017,16010-10000-05517,12/14/2016,5/24/2018
283,5521004020,Non-TOC BR,,,1,641 N HOBART BLVD,,261,261,13391,14,1,13,0.071428571,13,-4096.03139,90004,3657400,7465700,5780300,0,0,6037192510,45792,15.1642797,29.97639654,503200,1225,0,0,#N/A,#N/A,#N/A,19010-20000-01620,4/17/2019,1/3/2020
284,5521006039,TOC BR,1,,1,4760 W MELROSE AVE,,232,232,21624,39,38,1,0.974358974,13,-4774.545875,90029,3178700,7297200,5043100,0,0,6037192520,35485,6.912144703,14.80144404,497300,998,1,0,#N/A,#N/A,#N/A,19010-10000-01240,3/26/2019,11/13/2019
285,5521007036,TOC DISC,1,,1,4660 W MELROSE AVE,DIR-2018-2736-TOC,666,666,52739,66,6,60,0.090909091,13,-5522.19063,90029,3178700,7297200,5043100,0,0,6037192520,35485,6.912144703,14.80144404,497300,998,1,1,5/10/2018,6/14/2018,9/12/2018,18010-30000-04517,9/17/2018,3/6/2020
286,5521011002,Non-TOC BR,,,1,552 N HOBART BLVD,,233,233,25444,26,2,24,0.076923077,13,-3865.703027,90004,3657400,7465700,5780300,0,0,6037192510,45792,15.1642797,29.97639654,503200,1225,0,0,#N/A,#N/A,#N/A,18010-20000-00740,2/21/2018,10/12/2018
287,5522003006,Non-TOC Disc,,,1,667 N WILTON PL,DIR-2016-2598-DB,630,630,20920,34,3,31,0.088235294,4,-2374.209311,90004,3657400,7465700,5780300,0,0,6037192410,77305,37.38765728,39.21775899,890900,1340,0,1,7/22/2016,1/2/2017,1/4/2017,16010-10000-04686,10/14/2016,4/13/2018
288,5522014012,Non-TOC Disc,,,1,521 N GRAMERCY PL,DIR-2019-1971-TOC,261,170,22424,19,0,19,0,4,-2004.308844,90004,3657400,7465700,5780300,0,0,6037192420,51699,16.03843311,17.32178548,601500,1155,0,1,4/2/2019,7/5/2019,9/10/2019,17010-20000-02344,6/19/2017,3/7/2018
289,5522015010,Non-TOC Disc,,,1,5153 W MAPLEWOOD AVE,DIR-2016-469-DB,1427,1396,53839.08,34,3,31,0.088235294,4,-1436.598074,90004,3657400,7465700,5780300,0,0,6037192410,77305,37.38765728,39.21775899,890900,1340,0,1,2/12/2016,3/7/2016,5/27/2016,17010-20000-00067,1/10/2017,1/9/2020
290,5522016017,TOC DISC,1,,1,5122 W MAPLEWOOD AVE,DIR-2017-4551-TOC,238,238,28868,24,2,22,0.083333333,4,-1553.116973,90004,3657400,7465700,5780300,0,0,6037192410,77305,37.38765728,39.21775899,890900,1340,1,1,11/7/2017,12/1/2017,3/1/2018,18010-10000-00367,1/31/2018,7/3/2018
291,5522019003,Non-TOC Disc,,,1,4749 W ELMWOOD AVE,CPC-2017-2121-DB,714,714,13410,14,1,13,0.071428571,4,-2302.399579,90004,3657400,7465700,5780300,0,1,6037192420,51699,16.03843311,17.32178548,601500,1155,0,1,5/30/2017,6/22/2017,4/6/2018,16016-10000-30379,12/19/2016,12/3/2018
292,5522020011,Non-TOC BR,,,1,4807 W ELMWOOD AVE,,546,546,11974,13,1,12,0.076923077,4,-1890.650123,90004,3657400,7465700,5780300,0,0,6037192420,51699,16.03843311,17.32178548,601500,1155,0,0,#N/A,#N/A,#N/A,16010-10000-04103,9/16/2016,3/16/2018
293,5522028014,Non-TOC BR,,,1,4847 W BEVERLY BLVD,,251,251,26152,16,0,16,0,4,-896.5651158,90004,3657400,7465700,5780300,0,0,6037192410,77305,37.38765728,39.21775899,890900,1340,0,0,#N/A,#N/A,#N/A,17010-30000-05074,12/22/2017,8/30/2018
294,5523022012,Non-TOC Disc,,,1,647 N BEACHWOOD DR,CPC-2016-4316-DB,733,733,43078,52,5,47,0.096153846,4,-2276.644624,90004,3657400,7465700,5780300,0,0,6037192410,77305,37.38765728,39.21775899,890900,1340,0,1,11/10/2016,12/1/2016,5/23/2017,17010-10000-02156,6/15/2017,11/13/2018
295,5527007024,TOC DISC,1,,1,700 N SPAULDING AVE,DIR-2018-4879-TOC-WDI,432,432,20519,24,2,22,0.083333333,5,-1405.792265,90046,3688200,6955800,5470800,0,0,6037192002,92944,43.63081617,52.15924426,847000,1828,1,1,8/21/2018,9/5/2018,3/5/2019,18010-10000-03330,6/28/2018,9/3/2019
296,5527032021,Non-TOC Disc,,,1,429 N HAYWORTH AVE,ZA-2018-5722-ZAA,445,445,24629,16,0,16,0,5,-2636.893294,90048,6388000,12691600,9842100,0,0,6037194500,85313,49.73656481,49.39647168,1392900,1461,0,1,10/1/2018,,10/2/2019,17010-10000-02561,6/29/2017,9/17/2018
297,5528001078,Non-TOC Disc,,,1,725 N CROFT AVE,VTT-82548-CN,325,325,64912.5,31,0,31,0,5,-3811.323864,90069,5757000,11095100,8809700,0,0,6037194402,84367,27.6372315,19.1327671,845700,1958,0,1,#N/A,#N/A,#N/A,18010-10000-06099,12/18/2018,11/8/2019
298,5528003034,Non-TOC Disc,,,1,728 N SWEETZER AVE,VTT-74130-CN,885,872,93349,49,0,49,0,5,-3439.560686,90069,5757000,11095100,8809700,0,0,6037194402,84367,27.6372315,19.1327671,845700,1958,0,1,4/17/2018,4/26/2018,10/16/2018,15010-10000-03347,9/21/2015,2/22/2018
299,5528003040,Non-TOC Disc,,,1,714 N SWEETZER AVE,VTT-74129-CN,889,889,41098,26,0,26,0,5,-3508.277445,90069,5757000,11095100,8809700,0,0,6037194402,84367,27.6372315,19.1327671,845700,1958,0,1,5/10/2018,6/7/2018,1/11/2019,15010-10000-03307,9/15/2015,2/20/2018
300,5529007022,Non-TOC Disc,,,1,1017 N CROFT AVE,VTT-74835-CN,390,264,26140,16,0,16,0,5,-2180.415072,90069,5757000,11095100,8809700,0,0,6037194402,84367,27.6372315,19.1327671,845700,1958,0,1,10/4/2017,12/29/2017,10/31/2018,16010-10000-06280,12/29/2016,1/23/2018
301,5529021047,Non-TOC BR,,,1,857 N HAYWORTH AVE,,774,774,14071,10,0,10,0,5,-2708.431833,90046,3688200,6955800,5470800,0,0,6037194401,77108,16.76970634,26.08695652,1110600,1580,0,0,#N/A,#N/A,#N/A,16010-20000-01046,3/17/2016,4/30/2018
302,5532017020,Non-TOC Disc,,,1,6933 W SANTA MONICA BLVD,CPC-2015-4611-GPA-VZC-HD-DB-MCUP-WDI-SPR,1439,1439,218316,224,15,209,0.066964286,4,-1665.120004,90038,3840200,8602400,6617100,0,0,6037191901,52554,5.518496058,7.615018509,511000,1442,0,1,12/18/2015,12/23/2015,4/5/2018,18010-10000-01437,4/3/2018,11/26/2019
303,5533018001,Non-TOC Disc,,,1,901 N VINE ST,DIR-2014-4497-DB-SPR,1322,1322,74215,70,7,63,0.1,13,-971.0654472,90038,3840200,8602400,6617100,0,0,6037191810,37134,5.906480722,9.039548023,610000,1168,0,1,12/2/2014,4/27/2015,7/22/2015,17010-30000-02328,6/16/2017,7/16/2018
304,5533021029,Non-TOC BR,,,1,900 N WILCOX AVE,,222,222,27439,17,0,17,0,13,292.443617,90038,3840200,8602400,6617100,0,0,6037191810,37134,5.906480722,9.039548023,610000,1168,0,0,#N/A,#N/A,#N/A,17010-20000-05046,12/22/2017,8/1/2018
305,5533035019,Non-TOC Disc,,,1,718 N HUDSON AVE,DIR-2016-881-DB,914,914,38122,23,2,21,0.086956522,4,321.068633,90038,3840200,8602400,6617100,0,0,6037191820,47470,12.14574899,7.096774194,471400,1075,0,1,3/14/2016,3/24/2016,8/29/2016,16010-10000-04962,10/27/2016,9/14/2018
306,5534019029,Non-TOC Disc,,,1,5820 W LA MIRADA AVE,TT-74188,986,973,28807,17,0,17,0,13,-4483.829625,90038,3840200,8602400,6617100,0,1,6037190902,28973,5.534591195,13.45475911,625000,1055,0,1,6/28/2016,8/24/2016,11/15/2016,16010-20000-04089,9/12/2016,3/11/2019
307,5535021003,Non-TOC BR,,,1,945 N OXFORD AVE,,476,476,17168.64,11,0,11,0,13,-4727.602551,90029,3178700,7297200,5043100,0,0,6037191610,32639,14.7766323,30.09771987,677900,1064,0,0,#N/A,#N/A,#N/A,17010-10000-02568,6/30/2017,10/19/2018
308,5536004003,Non-TOC Disc,,,1,5608 W LA MIRADA AVE,DIR-2017-479-DB,546,546,13323,13,1,12,0.076923077,13,-5388.212602,90038,3840200,8602400,6617100,0,1,6037190901,32243,5.308560053,11.7721519,496000,983,0,1,2/7/2017,8/4/2017,2/8/2018,16010-20000-05427,11/30/2016,5/30/2018
309,5536004012,Non-TOC BR,,,1,5639 W LEXINGTON AVE,,401,401,43308,37,3,34,0.081081081,13,-5727.180982,90038,3840200,8602400,6617100,0,1,6037190901,32243,5.308560053,11.7721519,496000,983,0,0,#N/A,#N/A,#N/A,17010-10000-02631,7/10/2017,8/15/2018
310,5537002027,Non-TOC Disc,,,1,5460 W FOUNTAIN AVE,DIR-2015-3566-DB-SPR,1204,1204,62245,49,7,42,0.142857143,13,-4942.67639,90029,3178700,7297200,5043100,0,1,6037191120,32031,10.08505468,22.82282282,541700,1026,0,1,9/30/2015,2/13/2017,2/23/2018,17010-10000-00027,1/5/2017,1/16/2019
311,5537003004,Non-TOC BR,,,1,5342 W FOUNTAIN AVE,,449,449,16799,15,0,15,0,13,-4798.121335,90029,3178700,7297200,5043100,0,0,6037191120,32031,10.08505468,22.82282282,541700,1026,0,0,#N/A,#N/A,#N/A,17010-20000-00675,2/21/2017,5/16/2018
312,5537024004,TOC BR,1,,1,5068 W ROMAINE ST,,602,602,14795,18,2,16,0.111111111,13,-6185.02744,90029,3178700,7297200,5043100,0,0,6037191620,26729,5.734144222,13.29011345,820700,1066,1,0,#N/A,#N/A,#N/A,18010-20000-02961,6/14/2018,2/6/2020
313,5540009010,Non-TOC Disc,,,1,1111 N KENMORE AVE,DIR-2017-2254-DB,818,400,19296,24,4,20,0.166666667,13,-4704.829086,90029,3178700,7297200,5043100,0,0,6037191204,32270,10.15531661,34.375,592200,1003,0,1,6/7/2017,8/28/2018,12/21/2018,17010-10000-04369,11/8/2017,9/3/2019
314,5540011009,Non-TOC Disc,,,1,1223 N EDGEMONT ST,DIR-2017-2402-DB-SPP,310,305,11193,13,1,12,0.076923077,13,-4896.192703,90029,3178700,7297200,5043100,1,0,6037191204,32270,10.15531661,34.375,592200,1003,0,1,6/15/2017,8/2/2017,12/27/2017,17010-20000-01752,5/10/2017,3/16/2018
315,5542003016,Non-TOC Disc,,,1,4531 W HOLLYWOOD BLVD,DIR-2014-2578-SPP-SPR,1997,1743,229960,202,0,202,0,4,-2620.478933,90027,3676900,8415400,5715900,1,1,6037195300,67342,17.70761839,33.37492202,605700,1445,0,1,7/16/2014,7/16/2016,9/20/2016,17010-10000-01773,5/18/2017,1/3/2020
316,5543008007,Non-TOC Disc,,,1,4900 W HOLLYWOOD BLVD,CPC-2013-1595-DB-CU-ZAA-SPP-SPR,2443,1175,174300,150,24,126,0.16,13,-2786.45984,90027,3676900,8415400,5715900,1,1,6037191201,32359,4.09694172,12.5137817,536800,1043,0,1,5/31/2013,6/30/2013,5/3/2017,18010-10000-02757,6/7/2018,2/7/2020
317,5543009021,Non-TOC Disc,,,1,4850 W HOLLYWOOD BLVD,DIR-2017-2825-SPP-SPR,977,715,115632,96,0,96,0,13,-2894.411654,90027,3676900,8415400,5715900,1,1,6037191201,32359,4.09694172,12.5137817,536800,1043,0,1,7/18/2017,4/6/2018,2/6/2019,17010-10000-02618,7/6/2017,3/9/2020
318,5544019014,Non-TOC Disc,,,1,1525 N HOBART BLVD,DIR-2017-1835-DB-SPP,864,864,18487,21,2,19,0.095238095,13,-3424.017359,90027,3676900,8415400,5715900,1,1,6037190520,28892,8.680142687,5.955188679,273800,994,0,1,5/8/2017,2/8/2018,4/24/2018,17010-30000-02833,7/25/2017,9/19/2019
319,5545015042,Non-TOC BR,,,1,1432 N TAMARIND AVE,,538,538,25648,21,0,21,0,13,-4077.892945,90028,4388900,7361400,5920300,0,1,6037190902,28973,5.534591195,13.45475911,625000,1055,0,0,#N/A,#N/A,#N/A,16010-20000-05718,12/14/2016,6/5/2018
320,5546016002,Non-TOC Disc,,,1,6390 W DE LONGPRE AVE,ZA-2015-1766-MCUP-VCU-SPR,1336,794,193631,193,0,193,0,13,-1783.93036,90028,4388900,7361400,5920300,0,1,6037190802,31156,9.407407407,13.77204885,519900,1134,0,1,5/7/2015,6/5/2015,2/22/2017,16010-10000-05333,12/19/2016,1/2/2019
321,5546025003,Non-TOC Disc,,,1,6240 W SUNSET BLVD,CPC-2014-750-VZC-HD-DB-CUB-SPP-SPR,1512,837,193959,200,12,188,0.06,13,-2957.867992,90028,4388900,7361400,5920300,0,1,6037190801,20125,7.726597325,7.892976589,627900,959,0,1,3/4/2014,1/8/2016,6/9/2016,17010-10000-00622,3/6/2017,4/24/2018
322,5547009024,Non-TOC Disc,,,1,1718 N LAS PALMAS AVE,VTT-72491-CN,1625,1625,169531,224,0,224,0,13,-2025.458019,90028,4388900,7361400,5920300,0,1,6037190202,30982,0.50831793,0,,1326,0,1,9/26/2013,4/9/2015,7/17/2015,16010-10000-06126,12/22/2016,3/9/2018
323,5547018005,TOC DISC,1,,1,1530 N CASSIL PL,DIR-2019-2593-SPR-TOC,402,360,107667,200,20,180,0.1,13,-1356.441639,90028,4388900,7361400,5920300,0,1,6037190700,31202,7.409440176,10.0045683,978400,1197,1,1,5/1/2019,7/23/2019,10/11/2019,18010-10000-05399,11/16/2018,12/23/2019
324,5586035040,Non-TOC Disc,,,1,5750 W HOLLYWOOD BLVD,DIR-2014-4287-DB-SPR-SPP,1303,842,166008,161,14,147,0.086956522,13,-2541.501985,90028,4388900,7361400,5920300,1,1,6037190510,28424,0.508762012,2.742731761,,1145,0,1,11/17/2014,11/24/2014,4/15/2016,16010-10000-05275,1/25/2017,6/12/2018
325,5682018046,Non-TOC BR,,,1,2451 W COLORADO BLVD,,1069,1069,40765,41,0,41,0,14,-1856.222679,90041,1793400,4282400,2856600,1,0,6037181000,114154,80.0443459,91.80257511,683200,1105,0,0,#N/A,#N/A,#N/A,15010-10000-01754,5/14/2015,4/17/2018
326,6003030013,TOC BR,1,,1,6211 S VERMONT AVE,,530,530,10403,15,15,0,1,9,-5492.31597,90044,615900,2895300,1579200,1,1,6037237101,24849,28.09839167,68,311200,974,1,0,#N/A,#N/A,#N/A,17010-30000-01077,3/10/2017,8/22/2018
327,6006018001,TOC BR,1,changed to TOC BR,1,6401 S AVALON BLVD,,114,114,13388,28,28,0,1,9,-4911.655958,90003,616300,2737600,1550300,1,1,6037239330,36569,34.33908046,86.4902507,270600,1078,1,1,12/2/2019,,12/27/2019,19010-10000-04269,9/24/2019,1/16/2020
328,6011008027,TOC BR,1,,1,325 E FLORENCE AVE,,200,200,15069,31,31,0,1,9,-2604.501936,90003,616300,2737600,1550300,1,1,6037239330,36569,34.33908046,86.4902507,270600,1078,1,0,#N/A,#N/A,#N/A,19010-10000-03527,8/8/2019,2/24/2020
329,6012009902,TOC DISC,1,,1,6901 S MAIN ST,DIR-2018-394-TOC,437,436,42469,50,49,1,0.98,9,-3603.476873,90003,616300,2737600,1550300,1,1,6037239310,31845,26.91161867,80.0371402,282000,1019,1,1,1/23/2018,2/2/2018,3/12/2018,18010-10000-02783,7/3/2018,4/5/2019
330,6012010034,Non-TOC BR,,,1,7025 S MAIN ST,,699,699,6547,11,0,11,0,9,-3128.577032,90003,616300,2737600,1550300,1,1,6037239310,31845,26.91161867,80.0371402,282000,1019,0,0,#N/A,#N/A,#N/A,17010-70000-02091,5/31/2017,4/30/2019
331,6018003033,TOC DISC,1,,1,1650 W FLORENCE AVE,DIR-2018-6175-TOC,513,333,75105,128,13,115,0.1015625,8,-2324.405405,90047,975700,3515700,2019100,1,1,6037237900,39475,59.69811321,76.75070028,315800,1153,1,1,10/23/2018,5/7/2019,11/1/2019,18010-10000-05189,11/20/2018,3/19/2020
332,6018032001,TOC BR,1,,1,7800 S WESTERN AVE,,342,342,7692,20,2,18,0.1,8,-610.2384838,90047,975700,3515700,2019100,1,1,6037237900,39475,59.69811321,76.75070028,315800,1153,1,0,#N/A,#N/A,#N/A,18010-20000-05988,12/13/2018,11/20/2019
333,6020009031,TOC DISC,1,,1,950 W 76TH ST,DIR-2018-5601-TOC,643,586,37377,50,49,1,0.98,8,-1162.659723,90044,615900,2895300,1579200,1,0,6037237720,24615,17.91767554,52.66015201,291400,1096,1,1,9/25/2018,12/7/2018,12/10/2018,17010-10000-03985,10/18/2017,7/23/2019
334,6022022011,TOC DISC,1,,1,410 E FLORENCE AVE,DIR-2017-4059-TOC,465,406,42835,51,50,1,0.980392157,9,-2551.932249,90003,616300,2737600,1550300,1,1,6037239501,31000,35.18930958,76.94770544,262100,1013,1,1,10/10/2017,2/1/2018,2/6/2018,18010-10000-00910,3/1/2018,1/18/2019
335,6031019013,TOC BR,1,,1,7823 S MAIN ST,,834,834,25342,47,4,43,0.085106383,9,-396.6086876,90003,616300,2737600,1550300,1,1,6037239602,29219,19.31684335,64.66739368,238700,1157,1,0,#N/A,#N/A,#N/A,17010-70000-02092,5/31/2017,9/12/2019
336,6032006021,Non-TOC Disc,,,1,837 W 82ND ST,DIR-2019-1970-DB-PSH-SIP,272,272,11724,17,16,1,0.941176471,8,-772.0096855,90044,615900,2895300,1579200,1,0,6037238310,24369,12.837345,39.61485557,314100,987,0,1,4/2/2019,4/2/2019,5/22/2019,18010-10000-05485,11/13/2018,8/12/2019
