GEOID,MedianHouseholdIncome16,PerOO16,Housing Units:,Housing Units: 1 Unit,PerSingFam16,Median HomeValue16,MedianGrossRent16
6037554900,53882,51.87090739,2180,1374,63.02752294,427900,1335
6037555001,64191,67.77188329,1595,1367,85.70532915,434100,1382
6037555002,67837,55.56594949,1178,702,59.59252971,379600,1484
6037555102,38618,36.71995874,2014,790,39.22542205,284800,1125
6037555103,74232,52.90412876,1521,978,64.29980276,399200,1721
6037555104,61703,46.21270084,1377,648,47.05882353,344900,1331
6037555202,111325,93.23943662,1120,1120,100,593300,1420
6037555211,34911,41.99706314,1409,1101,78.1405252,331100,1181
6037555212,38151,47.0292887,1296,605,46.68209877,249100,1316
6037570001,81844,73.52732434,1506,1265,83.99734396,462400,1298
6037570002,80278,80.76086957,927,894,96.44012945,428300,1292
6037570003,89525,76.90120824,1476,1432,97.01897019,401600,2081
6037570100,87000,78.98351648,775,674,86.96774194,404100,1575
6037570202,59076,62.68370607,1625,1351,83.13846154,338900,1140
6037570203,42188,25.04317789,1235,494,40,315300,1128
6037570204,56272,38.91531874,1152,721,62.58680556,355500,1192
6037570301,38528,25.54908113,2265,649,28.65342163,289000,988
6037570303,40735,51.77065767,1230,741,60.24390244,301800,1204
6037570304,43799,32.13530655,1460,683,46.78082192,286300,999
6037570402,63770,75.02726281,936,848,90.5982906,329900,1470
6037570403,35893,39.94778068,1197,658,54.97076023,303300,965
6037570404,56283,50.06031363,884,735,83.14479638,326100,1105
6037570501,59489,64.91915728,2089,1744,83.48492101,328600,1193
6037570502,61492,55.34991324,1811,1508,83.2689122,327800,1167
6037570601,43088,37.67123288,1620,1063,65.61728395,351000,1132
6037570602,53714,45.92511013,1865,1273,68.25737265,350800,1191
6037570603,34233,19.13043478,1812,99,5.463576159,79800,1145
6037570701,68355,47.36622074,2635,1429,54.23149905,431800,1293
6037570702,80179,81.17359413,846,846,100,426200,2064
6037570800,82344,80.95238095,1906,1876,98.42602308,471000,1849
6037570901,94722,89.18345705,1903,1903,100,467000,2406
6037570902,81926,76.45079899,1280,1131,88.359375,451900,1736
6037571000,87909,87.46776689,2004,1970,98.30339321,489200,1995
6037571101,109803,84.36873747,1587,1579,99.49590422,459400,1872
6037571102,87688,70.99236641,1351,1322,97.85344189,460000,2119
6037571200,76966,47.85435631,3113,1695,54.44908448,609600,1211
6037571300,98594,84.74240423,1556,1513,97.23650386,490300,1455
6037571400,81577,70.31518625,1760,1328,75.45454545,446600,1227
6037571502,56500,57.91907514,1846,898,48.64572048,421200,1178
6037571503,79931,59.3114241,1293,1029,79.58236659,429100,1568
6037571504,61875,40.7306434,1923,828,43.05772231,485700,1090
6037571600,13304,1.387137453,808,52,6.435643564,,328
6037571701,46086,40.61962134,1858,1135,61.08719053,304900,1149
6037571703,35313,34.19226957,1113,635,57.05300988,321500,1118
6037571704,41599,39.29824561,1206,685,56.79933665,279700,1035
6037571800,104231,74.07692308,1375,991,72.07272727,797000,1714
6037571900,70885,50.61001262,2431,1355,55.73837927,659800,1119
6037572001,82167,62.47572816,2227,1811,81.32016165,563900,1264
6037572002,68456,39.59899749,2103,552,26.24821683,358900,1498
6037572100,110655,91.12627986,323,297,91.9504644,362700,1150
6037572201,71553,48.67008866,2192,1319,60.17335766,389400,1131
6037572202,91023,69.9255121,1125,900,80,410600,1140
6037572301,52216,33.82198953,967,731,75.59462254,271100,1308
6037572302,56136,58.45238095,870,756,86.89655172,357300,1262
6037572400,69712,75.26132404,300,300,100,397300,1703
6037572500,26322,30.23255814,1300,128,9.846153846,230200,368
6037572600,75750,77.46365105,1274,1190,93.40659341,342200,1371
6037572700,53634,65.74004508,1331,1107,83.17054846,333900,1107
6037572800,19063,0,210,23,10.95238095,,755
6037572900,40318,34.38735178,1285,697,54.24124514,322600,1057
6037573002,31552,3.803339518,1202,128,10.64891847,589800,984
6037573003,51000,54.56081081,640,402,62.8125,364200,1100
6037573004,32452,10.26468689,1664,217,13.04086538,405600,1021
6037573100,55238,32.3025491,2508,960,38.27751196,405900,1159
6037573201,30169,23.7987988,1396,613,43.91117479,376300,948
6037573202,42458,35.00897666,1706,731,42.84876905,350500,1157
6037573300,34875,27.43614002,1100,613,55.72727273,326200,1072
6037573401,69191,44.84052533,554,397,71.66064982,513000,1180
6037573402,52907,28.72616984,2381,992,41.66316674,314900,1146
6037573403,107977,74.70261697,1352,786,58.13609467,520100,1861
6037573601,101083,81.85801928,2282,2263,99.16739702,514400,2377
6037573700,97059,87.70783848,1733,1733,100,506700,2154
6037573800,97791,87.29508197,1523,1523,100,539200,2114
6037573902,118241,82.69230769,887,681,76.77564825,655400,1224
6037574000,122526,87.49334753,1951,1929,98.87237314,591500,2278
6037574100,91152,78.43866171,1926,1919,99.63655244,532200,2061
6037574201,93529,85.57168784,1110,1110,100,552000,1954
6037574202,67297,46.15384615,726,455,62.67217631,543000,1416
6037574300,81442,72.6039783,2212,1974,89.24050633,529400,1483
6037574400,96731,84.04255319,1932,1932,100,573600,1995
6037574500,90051,88.56121537,2290,2290,100,588900,2518
6037574601,,#DIV/0!,0,0,#DIV/0!,,
6037574602,82708,76.47058824,561,383,68.27094474,692300,2231
6037574700,,#DIV/0!,0,0,#DIV/0!,,
6037574800,62750,48.97671136,1558,611,39.2169448,772300,1223
6037574901,96734,77.01818182,1415,1281,90.53003534,525700,1833
6037574902,50469,26.62449684,1863,436,23.40311326,457500,1588
6037575001,68162,29.09203212,1719,496,28.85398487,406900,1688
6037575002,71607,43.90904169,1977,973,49.21598381,453600,1499
6037575101,42119,21.78217822,1509,393,26.04373757,327300,1087
6037575102,30417,12.79069767,1240,296,23.87096774,343500,1028
6037575103,41748,14.2282554,2039,270,13.24178519,262800,1111
6037575201,35875,32.1197411,1334,701,52.54872564,318000,1025
6037575202,32368,16.85575365,1270,530,41.73228346,337300,964
6037575300,32250,12.91512915,1397,415,29.70651396,277900,894
6037575401,29544,4.995970991,1270,215,16.92913386,,932
6037575402,37833,13.51888668,1048,203,19.37022901,290600,974
6037575500,11736,0,25,8,32,,566
6037575801,26599,7.044410413,723,130,17.98063624,411100,888
6037575802,29074,13.13586607,1660,311,18.73493976,320000,937
6037575803,19926,3.986981286,1316,90,6.838905775,239700,789
6037575901,45350,37.96363636,1474,169,11.46540027,237900,989
6037575902,33650,11.8474639,2973,85,2.859064918,186500,953
6037576001,76003,35.76485072,3904,108,2.766393443,387700,1875
6037576200,24562,10.31608197,3061,119,3.887618425,273500,903
6037576301,34236,15.91861161,1822,209,11.47091109,305900,957
6037576302,40353,4.523026316,1242,367,29.54911433,342200,1076
6037576401,28604,7.692307692,1289,308,23.89449185,353300,1043
6037576402,36442,20.21688613,1403,496,35.3528154,349000,1012
6037576403,32525,14.11347518,1534,353,23.01173403,338000,1131
6037576501,30614,13.31010453,1571,192,12.22151496,228500,984
6037576502,37500,18.61755802,2166,159,7.340720222,224600,1056
6037576503,44464,15.87386424,1919,402,20.94841063,384700,1038
6037576601,54259,22.41750359,2995,149,4.974958264,354100,1203
6037576602,56872,20.75542259,2873,254,8.840932823,468200,1209
6037576700,60972,35.20653218,2319,411,17.72315653,608000,1282
6037576801,53750,24.05867971,2221,377,16.97433588,475900,1155
6037576802,56065,21.7690678,1985,531,26.75062972,509600,1156
6037576901,24911,8.450704225,1936,358,18.49173554,410300,1066
6037576903,38951,14.78571429,1437,191,13.29157968,377500,1113
6037576904,48534,19.84732824,1226,485,39.55954323,451100,1242
6037577000,59460,26.55889145,3231,844,26.12194367,554800,1207
6037577100,61770,28.73631252,3430,1329,38.74635569,653000,1244
6037577200,70457,25.35522577,3323,623,18.74811917,734700,1396
6037577300,71071,22.42902208,3402,1112,32.68665491,756100,1335
6037577400,82171,36.13666229,1798,781,43.43715239,868600,1475
6037577501,88882,61.68334314,1747,1148,65.71265026,1056300,1550
6037577504,87143,40.83557951,871,442,50.74626866,1541700,1418
6037577602,87452,73.87878788,1749,922,52.71583762,596100,1865
6037577603,101486,60.25746371,3810,2518,66.08923885,848800,1480
6037577604,91563,81.81818182,806,330,40.94292804,420500,2225
6037599000,62440,19.77671451,2038,666,32.67909715,704900,1426
6037599100,,9.375,233,148,63.5193133,,870
6037600100,25875,20.51909892,2197,1301,59.21711425,319400,983
6037600201,30703,18.09083911,1418,837,59.02679831,296200,1122
6037600202,30370,26.24413146,2317,1162,50.1510574,325700,1014
6037600302,35577,64.21845574,1186,916,77.23440135,328400,1137
6037600303,23036,13.95547945,1277,661,51.76194205,336800,963
6037600304,23342,19.9251637,1184,556,46.95945946,298400,918
6037600400,34853,55.60625815,1613,1011,62.67823931,296900,1035
6037600501,57054,62.6799557,932,639,68.56223176,376700,1113
6037600502,56744,61.9047619,672,511,76.04166667,371100,1318
6037600601,62281,55.5801105,981,612,62.3853211,391300,1309
6037600602,30644,6.61268556,761,84,11.03810775,332100,1117
6037600702,86842,74.30858806,1429,1206,84.3946816,442000,1252
6037600703,67090,75.82417582,989,549,55.51061678,327800,1869
6037600704,65144,47.12837838,1275,672,52.70588235,417300,1326
6037600801,55741,83.57256778,1302,1139,87.48079877,346900,1148
6037600802,51922,43.92439244,1198,586,48.9148581,408900,1167
6037600902,35725,19.5352501,2624,445,16.95884146,342500,986
6037600911,51875,44.72271914,1168,759,64.98287671,358400,1253
6037600912,43721,42.69662921,1548,1115,72.02842377,332700,1188
6037601001,27667,17.56505576,1148,271,23.60627178,398500,986
6037601002,42222,23.35329341,2136,590,27.62172285,232900,1138
6037601100,31213,8.507604563,2194,338,15.40565178,274400,1089
6037601202,48382,50.28735632,1044,742,71.07279693,359700,1048
6037601211,37841,14.96415771,1122,304,27.09447415,300800,1138
6037601212,39788,14.18056919,2070,376,18.16425121,271900,1080
6037601301,60625,60.86387435,794,574,72.29219144,508400,1489
6037601302,47658,17.40833037,3053,372,12.18473632,245500,1187
6037601303,38091,13.04565981,2166,173,7.987072946,237200,1163
6037601401,42628,22.45922208,1679,515,30.67301965,255400,1156
6037601402,55531,58.03030303,1328,1004,75.60240964,330100,1185
6037601501,34563,18.29044118,1110,312,28.10810811,326100,988
6037601502,40213,28.06818182,935,613,65.56149733,346700,1076
6037601600,44527,31.45315488,1110,596,53.69369369,364700,981
6037601700,32479,22.68199234,1373,915,66.64238893,330600,1090
6037601801,33984,34.96420048,880,681,77.38636364,339100,1058
6037601802,43063,38.70967742,1091,791,72.50229148,332600,964
6037601900,39271,24.57098284,1332,719,53.97897898,375300,1062
6037602002,38651,36.6940211,894,637,71.25279642,341200,1023
6037602003,38516,31.5625,1324,920,69.48640483,339100,1200
6037602004,39730,43.27931363,1099,917,83.43949045,330600,1274
6037602103,33708,16.97054698,2257,703,31.14754098,343800,1082
6037602104,44731,24.26343154,1801,574,31.87118268,397800,1087
6037602105,45406,16.19771863,1397,443,31.71080888,365000,1073
6037602106,39741,19.74891357,2116,609,28.78071834,379800,975
6037602200,57215,42.51714401,2591,1554,59.97684292,508000,1389
6037602301,75556,67.08203531,2060,1780,86.40776699,467300,1172
6037602302,102435,83.53790614,1422,1217,85.58368495,644700,2670
6037602402,50841,56.6065334,2236,1476,66.01073345,440100,1259
6037602403,48194,10.74879227,1743,373,21.39988526,478300,1157
6037602404,45682,20.47434656,2168,834,38.46863469,455000,1188
6037602504,38457,9.252873563,1851,274,14.80280929,421400,1026
6037602505,32083,5.298829328,1666,165,9.903961585,287200,956
6037602506,36939,7.065217391,1801,265,14.71404775,273600,1069
6037602507,41125,15.37558685,1753,320,18.25442099,334400,968
6037602508,44815,15.15273312,2567,584,22.75029217,373400,1026
6037602509,55642,31.17593437,1149,667,58.05047868,398700,1193
6037602600,51757,66.06039808,2914,2091,71.757035,393200,1083
6037602700,80733,79.56989247,1209,1068,88.33746898,379700,1705
6037602801,32093,20.20905923,1224,466,38.07189542,353500,975
6037602802,51967,71.35416667,1399,1148,82.0586133,356800,997
6037602900,35182,58.07926829,1329,751,56.50865312,291300,936
6037603001,45000,41.08333333,2507,1057,42.16194655,388700,1112
6037603004,45091,20.42139384,657,89,13.54642314,323400,1007
6037603005,45938,30.98745226,1956,603,30.82822086,310800,1225
6037603006,43529,34.17085427,853,335,39.27315358,405000,1152
6037603101,46406,37.71872975,1609,752,46.73710379,351500,1204
6037603102,50190,38.83495146,1448,671,46.33977901,421000,1106
6037603200,62031,73.43887423,1172,684,58.36177474,419200,1205
6037603301,36094,29.44625407,1570,707,45.03184713,399100,1291
6037603302,43938,51.92563081,1637,763,46.6096518,326700,1297
6037603400,53503,64.72203157,1535,1088,70.87947883,377600,1232
6037603500,71806,83.16610925,930,899,96.66666667,374000,1708
6037603600,91563,69.77077364,1404,1154,82.19373219,383900,1486
6037603702,75179,83.36620644,1602,1575,98.31460674,459600,1484
6037603703,81667,93.5,839,806,96.06674613,438300,938
6037603704,45498,16.75269826,2186,484,22.14089661,320800,1075
6037603801,48427,25.81090407,1541,656,42.5697599,424800,1257
6037603802,56809,40.40747029,1202,882,73.37770383,428100,1344
6037603900,46865,34.9764252,2414,1421,58.86495443,343100,1305
6037604001,50323,30.52959502,1330,1083,81.42857143,422500,1413
6037604002,50882,29.31034483,1663,1005,60.4329525,445500,1372
6037604100,65202,37.74414063,2121,1667,78.59500236,398800,1400
6037609900,57885,44.93464052,669,429,64.12556054,441400,1186
6037620001,108472,50.10380623,1546,972,62.87192755,941500,1631
6037620002,72019,26.86868687,1604,615,38.34164589,816600,1545
6037620101,104359,60.31452359,2279,1261,55.33128565,731500,1704
6037620102,82606,31.75205566,1725,720,41.73913043,850000,1673
6037620201,116761,25.37485582,1053,329,31.24406458,1325000,2678
6037620301,153549,81.98250729,1774,1698,95.71589628,1613800,2803
6037620303,153021,81.29496403,1791,1599,89.27973199,1710700,2287
6037620305,121395,51.02192493,3284,2082,63.39829476,1632900,2197
6037620400,131558,76.11640743,2174,1883,86.61453542,1047100,2190
6037620501,124296,58.73015873,2142,1629,76.05042017,779200,2088
6037620521,93125,43.98178269,1690,886,52.4260355,672500,1581
6037620522,84118,47.35991379,1949,992,50.89789636,737300,1703
6037620601,102100,50.69625762,2481,1223,49.29463926,669700,1478
6037620602,118672,70.17199017,2105,1585,75.29691211,674800,1771
6037620701,99231,51.68539326,2940,1761,59.89795918,741000,1706
6037620702,132587,69.21817438,2653,2299,86.65661515,786700,1921
6037620800,150057,73.42032967,2931,2478,84.54452405,1482500,1876
6037620901,177132,81.25633232,1064,959,90.13157895,2000001,2311
6037620904,190909,67.59425494,1424,1216,85.39325843,2000001,1859
6037621001,120625,57.73751224,2083,1223,58.71339414,1040800,1857
6037621002,99000,52.76679842,632,425,67.24683544,2000001,2110
6037621004,105000,38.72593951,2547,1466,57.55791127,1532100,2094
6037621102,154022,62.35194585,1325,1088,82.11320755,912500,2105
6037621104,126743,40.1826484,3739,1559,41.69564055,1215800,1899
6037621201,111017,52.66272189,2733,1804,66.00804976,863800,1856
6037621204,84938,26.61375661,2096,291,13.88358779,669000,1872
6037621301,101140,51.59538357,3068,1537,50.09778357,875600,1976
6037621324,112733,33.60042735,2290,509,22.22707424,855800,1873
6037621326,92500,21.34637514,1960,387,19.74489796,1227000,1799
6037621400,88266,51.74129353,1959,1237,63.14446146,905500,1744
6037650001,74611,66.83602771,2265,1612,71.16997792,535500,1125
6037650003,47574,33.53500432,1291,506,39.19442293,559000,1178
6037650004,60093,44,1624,702,43.22660099,545000,1280
6037650101,93214,74.7995992,2137,1827,85.49368273,578000,1632
6037650102,85667,74.73684211,779,695,89.2169448,553300,1737
6037650200,94879,72.11782631,1969,1716,87.15083799,543000,1674
6037650300,59590,44.81757877,2642,1547,58.55412566,536500,1452
6037650401,110994,72.24126114,1550,1393,89.87096774,648400,2222
6037650501,101714,91.73151751,1072,1064,99.25373134,655700,2292
6037650502,100515,69.90291262,1615,1199,74.24148607,732600,1809
6037650602,66360,17.57532281,3031,555,18.31078852,663100,1492
6037650603,83854,61.77658143,1578,1037,65.71609632,851100,1204
6037650604,51995,4.140378549,2552,267,10.46238245,559800,1357
6037650605,64661,30.35878565,1169,371,31.73652695,736900,1461
6037650701,102708,82.64110756,1026,824,80.31189084,642900,2431
6037650702,113214,86.04218362,1612,1520,94.29280397,702600,2607
6037650800,75495,61.31309566,3238,1938,59.85176035,501800,2544
6037650901,64033,42.53701481,2715,1446,53.25966851,567100,1198
6037650902,83457,51.16653258,2821,1738,61.60935838,543900,1362
6037651001,90744,76.05263158,1958,1400,71.50153218,620200,1488
6037651002,83525,58.4295612,1791,1233,68.84422111,720200,1497
6037651101,86769,56.08034745,1939,1143,58.94791129,797600,1768
6037651102,61531,44.54865182,1786,675,37.79395297,575600,1434
6037651201,127409,83.22348712,1759,1732,98.46503695,816800,2475
6037651221,55500,26.30465444,1448,474,32.73480663,828100,1278
6037651222,82898,36.67368421,2484,923,37.15780998,768500,1672
6037651302,105000,73.91489362,2539,2284,89.95667586,979100,2277
6037651304,86250,50.83542189,2636,1273,48.29286798,852200,1756
6037651401,77098,68.28451883,1228,676,55.04885993,619800,1471
6037651402,81429,64.4112478,2331,1674,71.81467181,747700,1427
6037670001,63077,66.71899529,1371,940,68.56309263,528900,1200
6037670002,58750,40.14895058,1553,996,64.13393432,526000,1314
6037670003,63125,40.75829384,2463,1792,72.75680065,571400,1349
6037670100,61696,42.84232365,2969,1494,50.31997305,510900,1233
6037670201,137333,83.2201087,1597,1180,73.88854101,1182500,1865
6037670202,161250,91.31355932,966,966,100,1129600,3150
6037670324,210734,87.80889621,2120,1931,91.08490566,1520900,2754
6037670326,158177,92.26145755,1480,1461,98.71621622,1665300,3501
6037670328,187159,82.48043347,1736,1551,89.34331797,1647100,2536
6037670403,138750,87.38366081,1023,956,93.45063539,1064900,2929
6037670405,101597,74.70588235,1260,1044,82.85714286,954100,1766
6037670406,111625,94.29386591,733,714,97.40791269,1178700,2923
6037670407,89621,54.55752212,2377,1258,52.9238536,739600,2245
6037670411,118542,83.43908629,1667,1609,96.52069586,929400,3290
6037670413,127961,86.48501362,1945,1643,84.47300771,1006400,3197
6037670416,99432,71.03896104,1691,1333,78.82909521,1385100,1901
6037670500,220764,96.54631083,701,697,99.42938659,2000001,3501
6037670602,141432,78.9793005,3068,2376,77.44458931,1189400,2288
6037670701,101964,84.84612388,2580,2309,89.49612403,696700,1298
6037670702,163708,96.12174767,2140,2128,99.43925234,1119300,3501
6037700101,42500,9.196547145,3427,367,10.70907499,926200,1204
6037700102,33889,7.797029703,2594,290,11.17964534,,1217
6037700200,58403,11.03479853,4712,261,5.539049236,581000,1484
6037700300,80833,23.08876347,4132,234,5.663117135,537100,1530
6037700400,81781,28.23309442,3493,991,28.37102777,849400,1730
6037700501,82756,37.54139073,2721,420,15.43550165,783000,1478
6037700502,52377,30.74010327,3300,145,4.393939394,566700,1541
6037700600,175906,89.8702903,2086,2062,98.84947267,2000001,3448
6037700700,250001,90.8203125,1251,1236,98.80095923,2000001,1975
6037700801,83941,26.01067887,2988,511,17.10174029,1148700,2236
6037700802,75726,25.18248175,2168,307,14.16051661,1058700,1834
6037700901,74524,44.10187668,1661,764,45.99638772,1286600,1648
6037700902,79388,20.55641422,3449,549,15.91765729,1547100,1914
6037701000,113750,42.8035982,2905,748,25.74870912,1582400,2144
6037701100,44531,38.7755102,49,31,63.26530612,875000,1325
6037701201,164948,86.91525424,1706,1631,95.60375147,2000001,2031
6037701202,98657,32.75182893,1966,330,16.78535097,968200,1905
6037701302,82266,16.643694,3106,102,3.283966516,726700,1784
6037701304,117869,44.14531301,3636,1216,33.44334433,2000001,1923
6037701402,67289,7.715658993,4563,145,3.177733947,690800,1457
6037701501,90383,20.08242788,3009,362,12.03057494,782600,1714
6037701502,79000,15.60846561,2086,144,6.90316395,716700,1647
6037701601,130089,57.86163522,1966,1094,55.64598169,1707100,2174
6037701602,94386,34.91745873,2131,406,19.05208822,772600,1664
6037701701,70826,24.98480243,1887,173,9.167991521,644900,1406
6037701702,56823,4.449515117,2010,175,8.706467662,885700,1339
6037701801,55408,21.89781022,2705,572,21.14602588,683200,1391
6037701802,61250,16.39163916,1951,445,22.80881599,954500,1530
6037701902,60227,6.17585485,3343,93,2.781932396,1122900,1878
6037702002,75764,21.34375905,3850,575,14.93506494,853400,1602
6037702102,95080,22.54613533,4090,1012,24.74327628,1153400,1674
6037702201,79357,33.69513922,2311,847,36.65080052,1019800,1700
6037702202,90292,49.56722447,1798,998,55.50611791,1228300,1532
6037702300,85904,47.55541069,3167,1637,51.68929586,996500,1264
6037702400,90515,36.48790747,2039,1097,53.80088279,715900,1637
6037702501,80806,55.57283567,2181,1117,51.21503897,886800,1575
6037702502,83929,66.2959381,2163,603,27.8779473,414800,1744
6037702600,86411,75.69412836,2354,1808,76.80543755,763300,1785
6037702700,120511,80.63300678,1327,1194,89.97739261,866500,1439
6037702801,63869,39.31818182,2264,1034,45.67137809,699900,1552
6037702802,78047,44.61709212,916,490,53.49344978,806800,1553
6037702803,67167,35.45751634,1234,516,41.81523501,706200,1521
6037702901,100442,5.287314118,6062,87,1.435169911,495900,2575
6037703001,78723,44.27333975,3259,347,10.64743786,401800,1851
6037703002,89674,78.40359364,3043,2391,78.57377588,851200,1788
6037703100,73042,67.49252456,2576,1917,74.41770186,587600,1214
6037703200,99223,77.76805252,2555,2080,81.40900196,612300,1403
6037800101,131667,87.00199203,2025,1759,86.86419753,886600,3501
6037800102,114353,82.99072954,3022,2699,89.3117141,912500,1884
6037800202,137009,91.63710086,2123,1945,91.61563825,1206400,3501
6037800203,123929,75.66191446,2054,1693,82.42453749,1547100,2094
6037800204,121354,71.29476584,1830,1387,75.79234973,1306200,2208
6037800324,140417,84.53299057,2463,2378,96.54892408,642600,2232
6037800325,107988,82.90816327,1694,1497,88.37072019,788700,2589
6037800326,127237,79.58669355,2191,1521,69.420356,1043400,2089
6037800327,74361,56.40781324,2253,1455,64.58055925,527900,1911
6037800328,86667,52.01535509,1082,597,55.17560074,641500,1955
6037800329,83852,59.00846433,2663,1644,61.73488547,677700,2048
6037800330,145417,86.35170604,396,354,89.39393939,944900,3074
6037800331,132750,78.65612648,253,243,96.04743083,634400,3034
6037800332,148698,90.41344843,2240,2191,97.8125,878400,3321
6037800406,120972,70.97457627,1288,1122,87.11180124,1968800,2125
6037800408,114340,77.18008687,3751,2641,70.40789123,1336400,3202
6037800410,111875,77.10280374,824,639,77.54854369,1223200,2408
6037800504,114722,59.20353982,1608,1001,62.25124378,2000001,2289
6037800506,156071,70.82132565,1648,1340,81.31067961,1837800,2926
6037900102,22500,60.20408163,451,398,88.24833703,115600,885
6037900103,32145,62.08112875,1884,1865,98.99150743,109900,1052
6037900104,42306,65.1572327,1861,1825,98.06555615,130700,1103
6037900201,40052,76.98209719,498,473,94.97991968,181100,760
6037900300,53076,73.77654663,1306,1047,80.16845329,168100,1694
6037900501,40085,51.81682429,2162,1950,90.19426457,133700,1224
6037900504,65290,65.71879937,2084,1705,81.81381958,198300,1158
6037900505,41188,54.27657874,1396,1127,80.73065903,157700,775
6037900506,38333,52.73556231,1429,1166,81.59552134,162800,1149
6037900507,44155,54.92371706,2405,1572,65.36382536,126000,1237
6037900508,55917,61.9895288,1006,1006,100,218200,1374
6037900602,33991,71.64461248,1738,546,31.41542002,42500,570
6037900605,40774,67.35632184,2331,1116,47.87644788,77000,982
6037900606,26953,41.76470588,1248,1007,80.68910256,121000,1080
6037900607,29900,41.77330896,1283,929,72.40841777,128400,1042
6037900608,43125,52.49745158,1114,976,87.61220826,173100,1218
6037900609,39952,46.61177961,1724,1061,61.54292343,113800,1116
6037900701,30368,41.94567277,1816,1295,71.31057269,124800,1075
6037900703,30313,15.41950113,1970,730,37.05583756,134400,897
6037900704,37395,2.422407267,1490,42,2.818791946,10800,935
6037900705,39406,30.45744065,2166,781,36.05724838,226000,953
6037900803,46720,52.29976209,2718,2651,97.53495217,176200,1310
6037900804,38152,50.29411765,1105,859,77.73755656,128200,1084
6037900805,56830,55.58002937,1672,1517,90.72966507,154900,1131
6037900806,21765,6.919191919,2134,682,31.95876289,176100,743
6037900900,56250,74.70383275,1577,1245,78.94736842,218800,1559
6037901003,,#DIV/0!,0,0,#DIV/0!,,
6037901004,79164,79.91902834,3986,3847,96.51279478,261800,1906
6037901007,85208,78.45468053,761,739,97.10906702,245800,1420
6037901008,57432,63.49036403,979,899,91.82839632,164400,1477
6037901009,62222,66.58057851,1967,1644,83.5790544,215100,1208
6037901010,46705,59.85050721,2020,1788,88.51485149,196100,1151
6037901011,56680,54.85926713,2074,1433,69.09353905,202200,1189
6037901101,60721,68.34997064,1936,1416,73.14049587,203700,888
6037901102,66750,67.25663717,1964,1716,87.37270876,240100,1122
6037901205,81168,69.34346175,3859,3240,83.95957502,278500,866
6037901209,61518,77.46478873,747,548,73.3601071,198000,
6037901210,54688,75.54517134,688,677,98.40116279,216900,1224
6037901213,110063,89.80392157,1329,1296,97.51693002,377800,2144
6037910001,47500,67.74415406,1550,1456,93.93548387,171500,1316
6037910002,41000,62.15177714,2225,2181,98.02247191,159400,1308
6037910101,33661,48.93111639,503,333,66.2027833,212000,905
6037910201,49229,59.36343449,1387,1113,80.24513338,193300,1348
6037910202,85000,86.75577157,1714,1681,98.07467911,420000,987
6037910205,63043,78.80184332,480,352,73.33333333,373500,
6037910206,101017,81.50051387,1036,1036,100,290000,1875
6037910207,83472,79.72405519,1795,1786,99.49860724,263000,1778
6037910208,61520,70.77850877,2061,2004,97.23435226,246100,1467
6037910209,99009,87.33590734,1438,1438,100,279400,1805
6037910210,81921,69.62083143,2300,2272,98.7826087,270600,1736
6037910301,91968,87.86127168,1533,1449,94.52054795,293300,1359
6037910302,91827,85.6557377,2163,1557,71.98335645,285300,1642
6037910401,72703,53.93992164,2385,1780,74.63312369,242300,1309
6037910402,25085,23.55371901,1127,547,48.53593611,116400,866
6037910403,20320,5.227655987,689,125,18.14223512,89700,817
6037910404,45960,57.82250686,1213,981,80.87386645,161400,1104
6037910501,16434,2.072800809,2253,307,13.62627608,,755
6037910502,36154,32.22222222,1284,791,61.60436137,128200,1003
6037910504,39779,71.45148356,1302,1184,90.93701997,142700,1125
6037910505,50889,73.73612824,892,878,98.43049327,173500,1285
6037910601,31116,59.2263792,1775,1611,90.76056338,146500,1209
6037910602,26848,39.30099857,1490,465,31.20805369,62400,950
6037910603,38750,56.16102111,2133,1861,87.2480075,158800,1143
6037910605,52978,56.69041964,1319,1085,82.25928734,175600,1283
6037910606,46776,72.36679058,836,817,97.72727273,166500,1413
6037910705,68973,74.27269541,3081,3081,100,211400,1710
6037910706,51205,74.23728814,1634,1485,90.88127295,186400,1353
6037910707,40379,59.57290133,1536,848,55.20833333,151300,1034
6037910709,76420,78.22736031,545,540,99.08256881,272500,1927
6037910711,41161,65.17501108,2404,1799,74.83361065,147200,1293
6037910712,54688,84.8200313,748,748,100,186900,1344
6037910713,55639,80.92056422,1455,1455,100,199500,1358
6037910714,52050,62.62857143,939,939,100,167200,1422
6037910715,48328,65.26912181,2046,1818,88.85630499,193000,1381
6037910716,59647,76.50240385,1783,1742,97.70050477,201300,1523
6037910804,90475,90.65679926,1187,1129,95.1137321,477000,1500
6037910805,87125,85.3996224,1733,1463,84.42008078,435300,
6037910807,104589,77.51509054,2033,1580,77.71765863,398800,2088
6037910808,86293,93.30985915,1166,1131,96.99828473,382100,2155
6037910809,119875,91.83673469,753,748,99.33598938,851300,1990
6037910810,126625,94.94584838,842,823,97.74346793,510500,1453
6037910811,113864,100,42,38,90.47619048,318200,
6037910812,73750,89.15662651,189,169,89.41798942,282600,2050
6037910813,101220,92.07843137,1360,1338,98.38235294,563600,
6037911001,50463,74.04822335,1811,1577,87.0789619,213200,995
6037920011,60938,72.61904762,111,98,88.28828829,290600,
6037920012,64922,77.92494481,538,524,97.39776952,193300,1212
